AL_switch_point_mean,AL_switch_point_median,AL_switch_point_std,active_learning_strategy,budget_per_item_mean,budget_per_item_median,budget_per_item_std,budget_spent_per_item_mean,budget_spent_per_item_median,budget_spent_per_item_std,f1_mean,f1_median,f1_std,fn_count_mean,fn_count_median,fn_count_std,fp_count_mean,fp_count_median,fp_count_std,loss_mean,loss_median,loss_std,precision_mean,precision_median,precision_std,recall_mean,recall_median,recall_std,screening_out_threshold
0.0,0.0,0.0,,3.0,3.0,0.0,1.2659600000000002,1.2666,0.01056695057452456,0.9639876286896556,0.9645447837043843,0.012448867244583404,17.0,16.0,5.6371781750959205,2.3,2.0,1.888562063228706,0.01746,0.0167,0.0057704611793358606,0.9911963757646648,0.99240962120121,0.007168319647829466,0.9384057971014492,0.9420289855072465,0.020424558605420005,0.99
0.1,0.1,1.4628472785736255e-17,random_sampling,3.0,3.0,0.0,1.4899999999999998,1.4703,0.05244612050052468,0.9758257761024288,0.9724803382891619,0.008849321912348955,10.8,11.0,4.984420171338332,2.3,2.0,1.4944341180973262,0.01126,0.0118,0.004892670254801791,0.9914579009938584,0.9923807035876002,0.005471585414155683,0.9608695652173914,0.960144927536232,0.01805949337441428,0.99
0.2,0.2,2.925694557147251e-17,random_sampling,3.0,3.0,0.0,1.6457400000000004,1.6468,0.021273050243598483,0.9801802131802212,0.980829157296998,0.004731349198723689,8.7,8.5,3.056868404829433,2.1,2.0,1.9692073983655909,0.00912,0.0088,0.002852211617519133,0.9922927538137088,0.9925921861281826,0.00715311984508574,0.9684782608695652,0.9692028985507246,0.011075610162425488,0.99
0.3,0.30000000000000004,5.851389114294502e-17,random_sampling,3.0,3.0,0.0,1.8101200000000002,1.8121,0.013755386823592662,0.9788944854229698,0.9808908759728432,0.008030152024417384,8.7,7.0,4.083843505544476,2.8,2.5,1.2292725943057183,0.00926,0.0076,0.004098834522695988,0.989648188727222,0.9907087535521256,0.004511474873717893,0.9684782608695652,0.9746376811594204,0.014796534440378525,0.99
0.4,0.4,5.851389114294502e-17,random_sampling,3.0,3.0,0.0,1.98452,1.9898,0.0104813909170279,0.9857019303518572,0.9862519743253688,0.006347036611691418,6.7,7.0,2.86937856222098,1.1,1.0,0.8755950357709129,0.00692,0.0071,0.0029682767166601337,0.9959241212134864,0.9963167462556981,0.0032854362388981483,0.9757246376811594,0.9746376811594204,0.010396299138481795,0.99
0.5,0.5,0.0,random_sampling,3.0,3.0,0.0,2.15826,2.1569000000000003,0.007378075629864462,0.9850688849703506,0.9863287352501244,0.005555236574954915,5.5,5.0,1.7795130420052183,2.7,2.5,1.7669811040931431,0.006039999999999999,0.0059,0.001972702601903175,0.9901361123320376,0.9908759124087592,0.006418467199023187,0.980072463768116,0.9818840579710144,0.006447511021758067,0.99
0.6,0.6000000000000001,1.1702778228589004e-16,random_sampling,3.0,3.0,0.0,2.3253,2.3261000000000003,0.009199637674024595,0.9822951015550676,0.9836660617059892,0.005317122139768822,6.5,5.5,3.439961240091716,3.2,3.5,1.8737959096740264,0.007140000000000001,0.0061,0.0032414674317523397,0.9883513147935216,0.987252820172528,0.006759435905471614,0.9764492753623188,0.980072463768116,0.012463627681491743,0.99
0.7000000000000001,0.7000000000000001,0.0,random_sampling,3.0,3.0,0.0,2.50076,2.5034,0.0136703409694939,0.9836605438702196,0.9846423512054367,0.007331058805088742,5.0,5.0,2.494438257849294,4.0,4.0,2.10818510677892,0.0058000000000000005,0.0056,0.002740640638812596,0.9854735692055624,0.985374722601,0.00764597489536625,0.9818840579710144,0.9818840579710144,0.009037819774816285,0.99
0.7999999999999999,0.8,1.1702778228589004e-16,random_sampling,3.0,3.0,0.0,2.67232,2.6708,0.006538909185279484,0.9894860208323776,0.9900246588854184,0.005971200730213641,3.1,3.0,1.9119507199599983,2.7,3.0,2.0027758514399734,0.00364,0.0037,0.002109870980784265,0.9902312379652852,0.9891891540918888,0.007211523637024301,0.9887681159420292,0.9891304347826086,0.006927357681014474,0.99
0.9000000000000001,0.9,1.1702778228589004e-16,random_sampling,3.0,3.0,0.0,2.84634,2.8459000000000003,0.00581343272086296,0.9878964810036468,0.987318798961612,0.0051698186708450744,2.7,2.5,1.4944341180973264,4.0,3.5,2.0548046676563256,0.0035,0.0037,0.00166065582761082,0.9856130526527652,0.9873252379389564,0.0072871797812662144,0.9902173913043476,0.9909420289855072,0.005414616369917822,0.99
1.0,1.0,0.0,random_sampling,3.0,3.0,0.0,2.9519999999999995,2.952,4.681111291435602e-16,0.7970280627416415,0.8268942343745493,0.0873612650784621,69.7,58.0,40.57927768920706,30.6,26.5,13.801771222886176,0.07582,0.06459999999999999,0.038502807978408826,0.8752702264605237,0.8766015123412755,0.03317029618121837,0.7474637681159421,0.7898550724637681,0.14702636843915606,0.99
