num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
8440,0.37159658286418856,0.19749999999999995,0.2071185305955995,0.15173439090050012,192.6,80.6,0.3873239436619718,0.18333333333333332,0.19197207678883071,0.15266065716778132,196.0,87.0,0.043807818285801624,0.02480033907392838,0.02555280458994772,0.004719353435601197,5.9520813777428145,10.325167839269783,objective_aware_sampling
8640,0.3728026277647634,0.19750000000000004,0.2071514542564794,0.15176350717587642,192.6,80.8,0.38571428571428573,0.19166666666666668,0.20246478873239437,0.15062518173887757,194.0,86.0,0.05069597060786114,0.020254787341673342,0.021186816910624635,0.004509191306476099,4.861148962001594,12.508868648754568,objective_aware_sampling
8840,0.3658533780354062,0.19250000000000006,0.20193385364879918,0.1526649489219939,193.8,81.0,0.36551724137931035,0.17916666666666667,0.1875272568687309,0.1536783948822332,197.0,90.0,0.04049186636522887,0.02043241689401228,0.02079931548474218,0.0036693192396838794,4.903780054562958,12.70479298162242,objective_aware_sampling
9040,0.3654376868528811,0.19499999999999995,0.2044244781938825,0.1524031984266556,193.2,82.2,0.3724137931034483,0.17916666666666667,0.18959435626102294,0.15266065716778132,197.0,91.0,0.04937615092780063,0.023427560152791092,0.024227860266726124,0.004733858275600581,5.622614436669873,12.774975538137054,objective_aware_sampling
9240,0.36849038086307734,0.19416666666666668,0.20371813864945118,0.15225782846623745,193.4,80.2,0.3853211009174312,0.18333333333333332,0.19172113289760348,0.1536783948822332,196.0,86.0,0.046296104217771875,0.0271100295776988,0.027929213639715827,0.005099757300926734,6.506407098647728,10.315845416962523,objective_aware_sampling
9440,0.36568111713925233,0.19249999999999995,0.20199712857901483,0.15254855993041522,193.8,80.2,0.37857142857142856,0.17916666666666667,0.1874455100261552,0.15382378598429777,197.0,83.0,0.04504852980992234,0.028279101865851072,0.02917711320335099,0.005237344140166594,6.7869844478042545,9.023944755336677,objective_aware_sampling
9640,0.3637040429133183,0.18916666666666662,0.19867740226352365,0.15301386219697308,194.6,79.4,0.3879310344827586,0.1875,0.1977152899824253,0.1520790927595231,195.0,76.0,0.051971617318908196,0.028686524130097514,0.029960071428604074,0.00573162493174278,6.884765791223402,7.566844973774919,objective_aware_sampling
9840,0.3589319677916642,0.19249999999999998,0.20180888390457227,0.15286847532323783,193.8,82.4,0.38461538461538464,0.1875,0.1976284584980237,0.15222448386158768,195.0,85.0,0.05106716658765265,0.031720227608044875,0.03284060985872271,0.006033314875806801,7.612854625930772,8.39576612876329,objective_aware_sampling
10040,0.35639070959840957,0.18916666666666665,0.19840164502988406,0.15333373107817366,194.6,81.6,0.36036036036036034,0.17916666666666667,0.1874455100261552,0.15571387031113695,197.0,83.0,0.04500162761689836,0.03443492251899064,0.035324708761921494,0.005982449824839911,8.264381404557755,8.1117199162693,objective_aware_sampling
240,0.19326039135121054,0.13750000000000007,0.13992106202575622,0.17049058302445053,207.0,137.6,0.19834710743801653,0.13333333333333333,0.1350780920219502,0.1711502108477534,208.0,115.0,0.030775739326119333,0.06147361148104914,0.058472254885230134,0.004810059785907223,14.753666755451825,58.90431966759321,random_sampling
440,0.20728044506235474,0.052499999999999776,0.05617263419136602,0.17066506080358695,227.4,36.8,0.21052631578947367,0.04583333333333333,0.05018248175182481,0.1714410353351752,229.0,21.0,0.11531542888725034,0.04446926959226131,0.04695065045246554,0.0037043957418485375,10.672624702142741,31.35879096030015,random_sampling
640,0.218590825185313,0.07916666666666686,0.08429803245027528,0.16828056216314227,221.0,52.4,0.2564102564102564,0.08333333333333333,0.08936550491510276,0.16836289619075312,220.0,58.0,0.1144809803011322,0.04450251900788785,0.04703055736262075,0.003878749850453026,10.680604561893082,32.66628525664678,random_sampling
840,0.21975063184302296,0.08916666666666676,0.09436464463927374,0.1675535516845386,218.6,59.4,0.265625,0.0875,0.09400179051029543,0.16664243129271486,219.0,53.0,0.1135462539739792,0.050494938770192684,0.052801363533806406,0.0037516856107227066,12.118785304846218,37.73458818245066,random_sampling
1040,0.4141777159182485,0.0858333333333334,0.09220300258776204,0.16545984793321142,219.4,41.0,0.35,0.1,0.1078167115902965,0.1641704231496292,216.0,51.0,0.17001865195059726,0.03768372428750394,0.04022209076221285,0.0037563713451289906,9.044093829000943,20.76232732156634,random_sampling
1240,0.46176582600209104,0.08333333333333315,0.08988193572186194,0.16476203829657005,220.0,33.2,0.373134328358209,0.09166666666666666,0.09932279909706546,0.16327420761849376,218.0,33.0,0.187185001469644,0.03659625273557001,0.03882962341048268,0.003649724928242806,8.783100656536808,19.240721325949746,random_sampling
1440,0.3610201456420191,0.10083333333333366,0.10788878818736988,0.1640059030859316,215.8,49.0,0.3253012048192771,0.1125,0.12037449843958985,0.16300712519994184,213.0,56.0,0.08360170191687474,0.034376743994318844,0.0358517847314386,0.002927349796223353,8.250418558636536,21.913070264155742,random_sampling
1640,0.36962709031707536,0.12416666666666624,0.13127203837387008,0.16176678286256485,210.2,61.6,0.3219178082191781,0.14583333333333334,0.154320987654321,0.16022099447513813,205.0,73.0,0.10980344029988004,0.05383495363243511,0.05519716816180942,0.004841478247393018,12.920388871784452,32.13476296247112,random_sampling
1840,0.31822103712750566,0.12916666666666618,0.13690779437366032,0.16182493930339023,209.0,68.0,0.33064516129032256,0.1375,0.14627659574468085,0.16240186100610643,207.0,73.0,0.03322794756172665,0.03046358979224712,0.031146267592179734,0.0032829879871244215,7.3112615501392755,18.976691822756813,random_sampling
2040,0.3211680074015609,0.14333333333333334,0.15140938719620403,0.16019649130699948,205.6,73.8,0.3359375,0.15416666666666667,0.16342756183745585,0.16080255888339634,203.0,68.0,0.03326780601611685,0.02815592284556489,0.028489679865983615,0.00335572136594029,6.757421482935556,17.992754533041204,random_sampling
