num_items_queried,precision_mean,recall_mean,f_beta_mean,loss_mean,fn_count_mean,fp_count_mean,precision_median,recall_median,f_beta_median,loss_median,fn_count_median,fp_count_median,precision_std,recall_std,f_beta_std,loss_std,fn_count_std,fp_count_std,sampling_strategy
660,0.6738095238095235,0.6126482213438729,0.6167435630327057,0.43447951165660054,8.8,6.8,0.6666666666666666,0.6521739130434783,0.6578947368421052,0.3898305084745763,8.0,6.0,0.060363879470340505,0.11486205191469066,0.10710043400102214,0.10417078895542257,2.4951015840830246,1.8427546447780456,objective_aware_sampling
670,0.6819047619047615,0.621343873517786,0.6250632511980855,0.4242231014001903,8.6,6.6,0.6785714285714286,0.6521739130434783,0.6578947368421052,0.3898305084745763,8.0,6.0,0.05055527487288601,0.12843673484429893,0.11856816875014355,0.11503840884027414,2.8156863972467625,1.6339103161888393,objective_aware_sampling
680,0.6633333333333338,0.5948616600790508,0.599586676275887,0.4515895138045919,9.2,6.8,0.6666666666666666,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.05846357342815624,0.12610964089474208,0.11834258731386361,0.11387957601428894,2.7290326212083,1.4784161409137428,objective_aware_sampling
690,0.6683333333333337,0.6039525691699603,0.6085375779475987,0.4429688241494201,9.0,6.8,0.6666666666666666,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.053669824578840286,0.11326888969693819,0.10550007593858245,0.10235883580541866,2.4649440900532835,1.4789664540319702,objective_aware_sampling
700,0.6745238095238099,0.6039525691699603,0.6085939421361508,0.4429688241494202,9.0,6.8,0.6428571428571429,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.08999269648207013,0.1133167127472839,0.10552825739418333,0.10383802052766078,2.46598480958036,2.4986482832209984,objective_aware_sampling
710,0.6634236453201969,0.6039525691699604,0.6074038255785188,0.44637314111305926,9.0,7.2,0.625,0.6086956521739131,0.6140350877192983,0.4406779661016949,9.0,7.0,0.09081249726532913,0.11337144190418023,0.10456079852270603,0.10136338770439371,2.467175818975845,2.732520204255892,objective_aware_sampling
720,0.6802380952380951,0.6039525691699603,0.6090576564881102,0.4412594224400187,9.0,6.6,0.6428571428571429,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.08397362434817138,0.11343468957543427,0.10527481986128306,0.10225174576256178,2.468552207266438,2.350531854708631,objective_aware_sampling
730,0.6959398496240594,0.6039525691699603,0.6100422138664902,0.4378403692547466,9.0,6.2,0.6666666666666666,0.6086956521739131,0.6194690265486726,0.423728813559322,9.0,5.0,0.08245690600367138,0.11350861248297091,0.10478910995235649,0.10035075686696404,2.4701609087778538,2.5028796974007794,objective_aware_sampling
740,0.675804597701149,0.6039525691699602,0.6084085400077646,0.4429688241494207,9.0,6.8,0.625,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.08654093788670357,0.113596162524898,0.10444431362392782,0.10001126953556437,2.4720661623652207,2.6624967396954475,objective_aware_sampling
750,0.6900420168067227,0.6039525691699601,0.609652894583349,0.43955002073061744,9.0,6.4,0.6428571428571429,0.6086956521739131,0.6167400881057269,0.4322033898305085,9.0,6.0,0.10266558962085602,0.11370149046827213,0.10586033665538275,0.10379704998900054,2.474358296526968,2.68023757704196,objective_aware_sampling
760,0.6849104378593541,0.5948616600790513,0.6008528878794144,0.4481999330625866,9.2,6.4,0.6428571428571429,0.6086956521739131,0.6194690265486726,0.423728813559322,9.0,7.0,0.11587485001790632,0.12678223041635292,0.11970894300488334,0.11852259649003016,2.743587565082027,2.758458067306971,objective_aware_sampling
770,0.6759656621269199,0.6035573122529644,0.6078889134577548,0.4431296737550393,9.0,6.8,0.6206896551724138,0.6521739130434783,0.6578947368421052,0.3898305084745763,8.0,7.0,0.11614739583384474,0.12913752754675956,0.1212392454203055,0.11886808856085851,2.79192976180845,2.963019942472069,objective_aware_sampling
780,0.683108519269777,0.595256916996047,0.6005328640737997,0.45154580467263133,9.2,6.8,0.6206896551724138,0.5652173913043478,0.5829596412556054,0.4491525423728814,10.0,8.0,0.14403906306588962,0.11518914238562086,0.10801415854156239,0.11104902742517878,2.518169269645755,3.708495810496567,objective_aware_sampling
790,0.684137931034483,0.5952569169960473,0.6004628148445573,0.4515602911277956,9.2,6.8,0.6206896551724138,0.5652173913043478,0.5855855855855856,0.4406779661016949,10.0,8.0,0.14426101358270263,0.11547251093776154,0.10781270803642576,0.1100163771803783,2.5243640373574188,3.717618815205832,objective_aware_sampling
800,0.6902380952380952,0.6039525691699607,0.6095553523243783,0.4413763131472075,9.0,6.6,0.6428571428571429,0.6086956521739131,0.6278026905829596,0.3983050847457627,9.0,8.0,0.14519499100155814,0.11487977572595749,0.10931331262890628,0.11477533047037129,2.5,3.5118845842842457,objective_aware_sampling
810,0.7015126050420168,0.6126482213438736,0.6185186237315962,0.43119233516661915,8.8,6.4,0.6428571428571429,0.6521739130434783,0.6696428571428571,0.358974358974359,8.0,8.0,0.15878423398058264,0.11722409588386412,0.1129338597731959,0.12095648136310692,2.546411303445653,3.761298767853018,objective_aware_sampling
820,0.6691228070175439,0.6217391304347827,0.6248617082766812,0.4293802794387247,8.6,7.2,0.6428571428571429,0.6521739130434783,0.6637168141592921,0.37606837606837606,8.0,8.0,0.10910591033097794,0.10611851684096957,0.10058329408943077,0.1056062817042661,2.32379000772445,2.808151400069855,objective_aware_sampling
830,0.6599274047186934,0.6217391304347826,0.6237559707917688,0.432813819079161,8.6,7.6,0.6206896551724138,0.6521739130434783,0.6637168141592921,0.37606837606837606,8.0,8.0,0.11951024750686408,0.10806580801337537,0.10205242583779763,0.10766828025234164,2.3664319132398464,3.3065591380365986,objective_aware_sampling
840,0.6476848417896315,0.6217391304347826,0.6227187095804977,0.43624735871959713,8.6,8.0,0.6206896551724138,0.6521739130434783,0.6607929515418502,0.38461538461538464,8.0,8.0,0.12477933927134101,0.11462109849099189,0.10862864388841613,0.11579283305551033,2.5099800796022267,3.5355339059327378,objective_aware_sampling
50,0.36394464589190767,0.5703557312252997,0.5250185070141324,0.6343264048115005,9.8,25.2,0.35294117647058826,0.5909090909090909,0.5078125,0.6949152542372882,9.0,19.0,0.08975829831495076,0.21877458028921504,0.1821544608575074,0.16872198403961639,5.042177991428218,14.137172600021794,uncertainty_sampling
60,0.41384057971014654,0.5090909090909044,0.4734300957009555,0.6493763331285262,11.2,20.0,0.475,0.5454545454545454,0.49180327868852464,0.7241379310344828,10.0,21.0,0.09858187626753599,0.2738623827576758,0.235344761438935,0.18664031563326736,6.313550008163692,13.684813176478762,uncertainty_sampling
70,0.4315485479196643,0.5442687747035557,0.5096305722347269,0.6188825947738871,10.4,20.4,0.47368421052631576,0.5909090909090909,0.5179282868525896,0.6864406779661016,9.0,20.0,0.11402703599054934,0.22886559228362302,0.1941156669142706,0.16105697702650398,5.283139987109309,13.73768202627404,uncertainty_sampling
80,0.4807313738892683,0.3853754940711455,0.3803785833558173,0.6909969178817815,14.0,10.8,0.38636363636363635,0.3181818181818182,0.3211009174311926,0.7435897435897436,15.0,7.0,0.17871934599489803,0.22515175039583163,0.20370339647130212,0.16657915284775834,5.144778906814167,8.874941314359962,uncertainty_sampling
90,0.4852173913043503,0.4553359683794492,0.4472775491523012,0.6411625130502998,12.4,13.0,0.43478260869565216,0.391304347826087,0.4054054054054055,0.6666666666666666,14.0,13.0,0.11165082450429759,0.16924127161290356,0.13774549572484196,0.09897189392272392,3.831269759275346,8.449133848912195,uncertainty_sampling
100,0.5146113146113162,0.42964426877470085,0.43339207451153705,0.6445810667026298,13.0,10.4,0.5,0.4090909090909091,0.4072398190045249,0.6410256410256411,13.0,10.0,0.11039704122374447,0.0735734369273801,0.06587493756189815,0.05696326268976019,1.675555618598212,5.0900973378797865,uncertainty_sampling
110,0.5120494417862858,0.4027667984189698,0.4109556770438831,0.6583731710850368,13.6,9.0,0.5333333333333333,0.43478260869565216,0.4366812227074235,0.6581196581196581,13.0,8.0,0.0913616819714727,0.059951730678701964,0.06037640219035884,0.06232393006526149,1.2016249161133372,2.5332477520846113,uncertainty_sampling
120,0.5184123847167323,0.4288537549407104,0.43521053985031055,0.6396284474016809,13.0,9.8,0.5909090909090909,0.43478260869565216,0.4484304932735426,0.6068376068376068,13.0,9.0,0.13791687321972343,0.08051382556953354,0.08206386457317874,0.09630225293055532,1.675616993137843,4.074983988372777,uncertainty_sampling
130,0.5204901960784278,0.473517786561268,0.47423016719160277,0.6122620349972752,12.0,11.6,0.6,0.4782608695652174,0.49327354260089684,0.5555555555555556,12.0,10.0,0.17250616867955465,0.11055422506499601,0.1099215755420585,0.13452743957590568,2.533343107052445,7.069570714234739,uncertainty_sampling
140,0.3901532842951631,0.4292490118577076,0.418197010301151,0.7558375418983241,13.0,23.4,0.34782608695652173,0.43478260869565216,0.4081632653061224,0.7327586206896551,13.0,15.0,0.20817477876326204,0.11617282258055556,0.13027271864867346,0.2667183974703941,2.611361529843775,19.341504215306898,uncertainty_sampling
150,0.41495191966503636,0.4387351778656151,0.4259382413284404,0.7265007218250947,12.8,21.0,0.35714285714285715,0.43478260869565216,0.41841004184100417,0.6724137931034483,13.0,18.0,0.18983305331188946,0.07328602968183355,0.08039078052792774,0.17680675402465795,1.7229281399286989,16.78107816939128,uncertainty_sampling
